expire_at,lap,meta_event,meta_session,meta_source,meta_time,original_vehicle_id,outing,timestamp,vehicle_id,vehicle_number,timestamp_start,timestamp_end,lap_duration,Steering_Angle,Accel_Longitudinal,Accel_Lateral,Throttle,Gear,Engine_RPM,Brake_Front,Brake_Rear,Speed,lap_unix_time,TIME_UTC_SECONDS,AIR_TEMP,TRACK_TEMP,HUMIDITY
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:17.429Z,GR86-036-98,0,2025-10-18 13:10:15.982000+00:00,GR86-036-98,98,2025-10-18 13:07:56.072000+00:00,2025-10-18 13:10:15.982000+00:00,139.91,-2.3144663787785316,-0.02240715607649599,-0.08316255397902529,27.277495373226404,2.8352868599629857,4711.343122102009,3.600547501542258,3.730579888957434,100.16187017001546,1760793015,1760792985.0,17.36,17.1,74.88
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:17.427Z,GR86-033-46,0,2025-10-18 13:10:16.575000+00:00,GR86-033-46,46,2025-10-18 13:07:55.937000+00:00,2025-10-18 13:10:16.575000+00:00,140.638,-5.571310217858239,-0.0158837066584842,-0.06293832463945996,21.237091132249155,2.0846885547714025,5517.356374807988,2.398071494323412,2.445435716477447,100.35056748466258,1760793016,1760792985.0,17.36,17.1,74.88
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:20.788Z,GR86-063-113,0,2025-10-18 13:10:17.541000+00:00,GR86-063-113,113,2025-10-18 13:08:02.991000+00:00,2025-10-18 13:10:17.541000+00:00,134.55,-4.384600452927855,-0.02019346489809123,-0.11610902620511161,25.23299902944031,2.5473956648333873,5217.865695792881,2.6287010676156584,2.680959236493044,104.18859223300971,1760793017,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:17.422Z,GR86-025-47,0,2025-10-18 13:10:17.137000+00:00,GR86-025-47,47,2025-10-18 13:07:57.462000+00:00,2025-10-18 13:10:17.137000+00:00,139.675,-5.126772388059702,-0.2335158582089552,0.08971144278606966,25.037173507462686,2.8358208955223883,4742.552099533437,3.1884732587064675,3.2742646144278607,100.48838258164852,1760793017,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:20.753Z,GR86-047-21,0,2025-10-18 13:10:19.258000+00:00,GR86-047-21,21,2025-10-18 13:08:07.148000+00:00,2025-10-18 13:10:19.258000+00:00,132.11,-5.355654761904762,-0.03691435185185185,-0.14207407407407407,22.659431216931214,3.1507936507936507,4713.757425742574,2.467594246031746,2.552104828042328,105.68915702479339,1760793019,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:21.633Z,GR86-028-89,0,2025-10-18 13:10:20.950000+00:00,GR86-028-89,89,2025-10-18 13:08:12.048000+00:00,2025-10-18 13:10:20.950000+00:00,128.902,-5.1700871898055,-0.03394634473507713,-0.12657981220657277,34.20843729040912,2.9631120053655264,5029.274247491639,3.225870221327968,3.3453403755868547,109.13425210084033,1760793020,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:21.644Z,GR86-065-5,0,2025-10-18 13:10:21.525000+00:00,GR86-065-5,5,2025-10-18 13:08:14.463000+00:00,2025-10-18 13:10:21.525000+00:00,127.062,-8.049726962457338,-0.029967576791808875,-0.1423655290102389,40.082406143344706,3.6969283276450513,4603.1672354948805,3.6133464163822526,3.473090443686007,110.41921501706486,1760793021,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:22.340Z,GR86-040-3,0,2025-10-18 13:10:22.169000+00:00,GR86-040-3,3,2025-10-18 13:08:23.080000+00:00,2025-10-18 13:10:25.663000+00:00,122.583,-4.0908789675619115,0.0036573072898500167,-0.1460256365538891,40.54581269619812,2.9722706662016045,5164.0,3.5758641437042207,3.674493372863621,112.07308027923212,1760793022,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:23.587Z,GR86-060-2,0,2025-10-18 13:10:22.641000+00:00,GR86-060-2,2,2025-10-18 13:08:15.258000+00:00,2025-10-18 13:10:22.641000+00:00,127.383,-5.375489859058096,-0.027584393262289446,-0.13797490546579583,30.9874252320385,2.710553454795462,5355.657487091222,2.926421450670334,3.018007906497078,110.38785223367698,1760793022,1760793048.0,17.34,17.1,74.89
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:26.959Z,GR86-038-93,0,2025-10-18 13:10:24.881000+00:00,GR86-038-93,93,2025-10-18 13:08:21.365000+00:00,2025-10-18 13:10:24.881000+00:00,123.516,-5.801837455830389,0.2404685512367491,-0.1675678445229682,41.620720848056536,2.4053003533568904,5873.731448763251,4.935185512367491,5.0659452296819785,114.28148148148148,1760793024,1760793048.0,17.34,17.1,74.89
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:25.429Z,GR86-035-11,0,2025-10-18 13:10:24.643000+00:00,GR86-035-11,11,2025-10-18 13:08:19.164000+00:00,2025-10-18 13:10:24.643000+00:00,125.479,-4.858376511226252,-0.03713022452504318,-0.15793402417962002,37.002687392055265,3.2960276338514682,4875.2923875432525,3.288200345423143,3.389740932642487,112.31326424870466,1760793024,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:30.189Z,GR86-013-80,0,2025-10-18 13:10:27.670000+00:00,GR86-013-80,80,2025-10-18 13:08:30.389000+00:00,2025-10-18 13:10:27.670000+00:00,117.281,-3.847559171597633,-0.019784023668639055,-0.16923187869822487,46.68631656804734,2.830621301775148,5649.759259259259,5.229667159763314,5.308798076923077,119.82929759704251,1760793027,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:30.286Z,GR86-030-18,0,2025-10-18 13:10:27.655000+00:00,GR86-030-18,18,2025-10-18 13:08:24.968000+00:00,2025-10-18 13:10:27.655000+00:00,122.687,-4.266454352441613,-0.02841507430997877,-0.14345399858457183,41.136047416843596,2.9554140127388533,5307.332743362832,3.553412951167728,3.6164331210191087,115.21871024734982,1760793027,1760793048.0,17.34,17.1,74.89
,13,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:10:30.296Z,GR86-057-57,0,2025-10-18 13:10:29.392000+00:00,GR86-057-57,57,2025-10-18 13:07:59.993000+00:00,2025-10-18 13:10:29.392000+00:00,149.399,-6.4175377468060395,-0.026766550522648085,-0.11523548199767711,28.130937862950056,2.2903600464576073,4948.187227866473,2.5880211962833917,2.665868176538908,94.52658925979681,1760793029,1760793048.0,17.34,17.1,74.89
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:47.649Z,GR86-026-72,0,2025-10-18 13:12:47.333000+00:00,GR86-026-72,72,2025-10-18 13:10:13.213000+00:00,2025-10-18 13:12:47.333000+00:00,154.12,-7.7639293721973095,-0.008932174887892377,-0.08905437219730941,29.814063901345293,1.8021300448430493,5441.568022440392,2.91347533632287,2.9949691704035875,91.35089635854342,1760793167,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:48.988Z,GR86-010-16,0,2025-10-18 13:12:47.724000+00:00,GR86-010-16,16,2025-10-18 13:10:13.473000+00:00,2025-10-18 13:12:47.724000+00:00,154.251,-5.324754695822821,-0.0015789178581440994,-0.08898093636108774,28.32009531819456,2.246425567703953,4941.6030855539975,3.70988926268573,3.8156209700028034,91.06425770308122,1760793167,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.202Z,GR86-022-13,0,2025-10-18 13:12:48.557000+00:00,GR86-022-13,13,2025-10-18 13:10:14.086000+00:00,2025-10-18 13:12:48.557000+00:00,154.471,-2.4164245810055864,0.0148231843575419,-0.08538324022346369,15.700977653631284,2.975418994413408,4236.379888268157,1.2640139664804468,1.3080307262569832,91.28459497206704,1760793168,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:49.590Z,GR86-016-55,0,2025-10-18 13:12:49.072000+00:00,GR86-016-55,55,2025-10-18 13:10:14.759000+00:00,2025-10-18 13:12:49.072000+00:00,154.313,-4.114237668161435,0.0010476457399103138,-0.06025420403587444,13.846493834080718,3.3318385650224216,4093.2454417952313,1.022184697309417,1.0433716367713004,91.35600840336134,1760793169,1760793174.0,17.4,17.2,74.74
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.579Z,GR86-036-98,0,2025-10-18 13:12:50.262000+00:00,GR86-036-98,98,2025-10-18 13:10:15.983000+00:00,2025-10-18 13:12:50.262000+00:00,154.279,-1.7556614349775783,-0.0035134529147982066,-0.06801653587443945,21.22142656950673,2.7399103139013454,4439.859747545582,1.0645543721973094,1.1421594730941704,91.27558823529411,1760793170,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.621Z,GR86-002-000,0,2025-10-18 13:12:50.195000+00:00,GR86-002-000,0,2025-10-18 13:10:15.966000+00:00,2025-10-18 13:12:50.195000+00:00,154.229,-2.079606188466948,-0.008183403656821377,-0.08678790436005626,13.17249789029536,2.027566807313643,5152.411267605634,0.6510717299578059,0.6697791842475387,91.17683988764045,1760793170,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.599Z,GR86-025-47,0,2025-10-18 13:12:51.652000+00:00,GR86-025-47,47,2025-10-18 13:10:17.137000+00:00,2025-10-18 13:12:51.652000+00:00,154.515,-5.459408450704226,-0.2463230985915493,0.087676338028169,20.71161408450704,2.8445070422535212,4330.880281690141,1.0480605633802818,1.0932943661971832,90.93630985915493,1760793171,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.631Z,GR86-033-46,0,2025-10-18 13:12:51.203000+00:00,GR86-033-46,46,2025-10-18 13:10:16.576000+00:00,2025-10-18 13:12:51.203000+00:00,154.627,-5.15110242813285,0.0015514931621546189,-0.06012726765280491,20.110276304772537,2.1334077588612894,5045.179916317991,1.0411652246720624,1.0814624616243371,91.10488111888111,1760793171,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.543Z,GR86-049-88,0,2025-10-18 13:12:52.927000+00:00,GR86-049-88,88,2025-10-18 13:10:17.925000+00:00,2025-10-18 13:12:52.927000+00:00,155.002,0.11001410437235543,-0.0080950634696756,-0.09519407616361072,26.052476727785614,2.304090267983075,4838.497884344147,1.5543018335684062,1.6025825105782792,90.9758533145275,1760793172,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:52.844Z,GR86-063-113,0,2025-10-18 13:12:52.453000+00:00,GR86-063-113,113,2025-10-18 13:10:17.542000+00:00,2025-10-18 13:12:52.453000+00:00,154.911,-4.489895862651281,-0.006792851111736561,-0.09598846045595272,14.764283703912186,2.1958907965099916,4982.153089887641,0.7274444131719674,0.7679665071770335,90.92285513361463,1760793172,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.675Z,GR86-047-21,0,2025-10-18 13:12:53.670000+00:00,GR86-047-21,21,2025-10-18 13:10:19.259000+00:00,2025-10-18 13:12:53.670000+00:00,154.411,-4.791781206171108,-0.01806900420757363,-0.11040476858345022,16.256678821879383,3.315287517531557,3997.3230337078653,0.6123478260869565,0.6440350631136045,91.08594670406733,1760793173,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.647Z,GR86-028-89,0,2025-10-18 13:12:54.838000+00:00,GR86-028-89,89,2025-10-18 13:10:20.951000+00:00,2025-10-18 13:12:54.838000+00:00,153.887,-3.9141525423728813,-0.013870621468926553,-0.10442062146892656,20.4269406779661,2.603107344632768,4568.992947813822,1.3161751412429379,1.3555550847457627,91.35509167842031,1760793174,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.545Z,GR86-065-5,0,2025-10-18 13:12:55.322000+00:00,GR86-065-5,5,2025-10-18 13:10:21.525000+00:00,2025-10-18 13:12:55.322000+00:00,153.797,-7.369143825939531,-0.009025148346990676,-0.09260299519638315,24.217406046905904,2.73664877083922,4527.364406779661,1.917615145521334,1.858054535179429,91.54977401129943,1760793175,1760793174.0,17.4,17.2,74.74
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:57.353Z,GR86-060-2,0,2025-10-18 13:12:56.866000+00:00,GR86-060-2,2,2025-10-18 13:12:56.865000+00:00,2025-10-18 13:15:22.341000+00:00,145.476,-5.49791542584872,-0.01312864800476474,-0.11044073853484217,22.596399642644432,2.738832638475283,4724.329359165425,0.9501072066706373,0.9856030375223348,96.49967213114753,1760793176,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:57.353Z,GR86-060-2,0,2025-10-18 13:12:56.911000+00:00,GR86-060-2,2,2025-10-18 13:10:22.642000+00:00,2025-10-18 13:12:56.911000+00:00,154.269,-4.340823760156907,-0.008193611655926029,-0.09926421966937518,18.404889324740825,2.3765760717287754,4802.566619915849,0.932773886242645,0.987240123283833,91.09990196078432,1760793176,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:56.632Z,GR86-040-3,0,2025-10-18 13:12:56.249000+00:00,GR86-040-3,3,2025-10-18 13:10:25.664000+00:00,2025-10-18 13:12:59.975000+00:00,154.311,-3.420174206237707,0.026465299241359933,-0.10430247260466424,24.640037932003374,2.908541725203709,4324.530196629214,1.3841458274796292,1.4227437482438887,91.47770526315789,1760793176,1760793174.0,17.4,17.2,74.74
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:00.178Z,GR86-038-93,0,2025-10-18 13:12:58.943000+00:00,GR86-038-93,93,2025-10-18 13:10:24.882000+00:00,2025-10-18 13:12:58.943000+00:00,154.061,-4.537985368598762,0.25890433314575123,-0.12352954417557682,23.381617895329207,1.717220033764772,5542.3094233473985,2.196110016882386,2.2705613393359596,91.42668073136429,1760793178,1760793174.0,17.4,17.2,74.74
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:12:59.514Z,GR86-035-11,0,2025-10-18 13:12:58.603000+00:00,GR86-035-11,11,2025-10-18 13:10:24.643000+00:00,2025-10-18 13:12:58.603000+00:00,153.96,-4.27327344188658,-0.011818641212801797,-0.11408534531162269,19.989079169006178,2.8621560920830995,4348.156862745098,1.290540426726558,1.3194876473891073,91.3740308988764,1760793178,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:01.840Z,GR86-030-18,0,2025-10-18 13:13:01.433000+00:00,GR86-030-18,18,2025-10-18 13:10:27.656000+00:00,2025-10-18 13:13:01.433000+00:00,153.777,-3.2504369890047933,-0.007919932337186355,-0.0971246123484635,25.054096419509445,2.845785170566676,4328.02538787024,2.1566168593177335,2.2008796165773896,91.33964788732395,1760793181,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:02.461Z,GR86-013-80,0,2025-10-18 13:13:02.272000+00:00,GR86-013-80,80,2025-10-18 13:10:27.671000+00:00,2025-10-18 13:13:02.272000+00:00,154.601,-1.900479143179256,-0.0027748027057497185,-0.10678664036076664,19.97152480270575,2.285794813979707,4838.094366197183,2.641630496054115,2.706581172491545,90.66891549295775,1760793182,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:03.837Z,GR86-012-8,0,2025-10-18 13:13:03.447000+00:00,GR86-012-8,8,2025-10-18 13:10:57.965000+00:00,2025-10-18 13:13:03.447000+00:00,125.482,7.406640899508082,-0.024023541813070974,-0.15599718903724527,44.923042867182005,2.597329585382994,5494.768014059754,4.536173576950105,4.588787772312017,111.2832337434095,1760793183,1760793174.0,17.4,17.2,74.74
,14,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:13:11.941Z,GR86-057-57,0,2025-10-18 13:13:06.265000+00:00,GR86-057-57,57,2025-10-18 13:10:29.393000+00:00,2025-10-18 13:13:06.265000+00:00,156.872,-6.59576749435666,-0.015818566591422122,-0.0945217268623025,23.253797968397294,2.470372460496614,4547.380818053597,2.2773194130925507,2.364492099322799,89.0527966101695,1760793186,1760793174.0,17.4,17.2,74.74
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:15:14.005Z,GR86-026-72,0,2025-10-18 13:15:13.733000+00:00,GR86-026-72,72,2025-10-18 13:12:47.334000+00:00,2025-10-18 13:15:13.733000+00:00,146.399,-7.68639716730599,-0.01248155798170552,-0.09380938329890824,31.550182944821483,1.8028917084685747,5728.8893805309735,3.1666125700796695,3.2658557096488643,96.19890855457227,1760793313,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.331Z,GR86-010-16,0,2025-10-18 13:15:14.036000+00:00,GR86-010-16,16,2025-10-18 13:12:47.725000+00:00,2025-10-18 13:15:14.036000+00:00,146.311,-6.47547281323877,-0.003122340425531915,-0.10756087470449173,24.77345744680851,2.4911347517730498,4925.795857988166,2.6220301418439718,2.712975768321513,95.996775147929,1760793314,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.114Z,GR86-016-55,0,2025-10-18 13:15:15.460000+00:00,GR86-016-55,55,2025-10-18 13:12:49.073000+00:00,2025-10-18 13:15:15.460000+00:00,146.387,-4.984992614475628,0.0016836041358936483,-0.07311994091580502,23.581140324963073,3.189069423929099,4470.212389380531,1.8398685376661743,1.883629246676514,96.25589364844903,1760793315,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.250Z,GR86-002-000,0,2025-10-18 13:15:16.462000+00:00,GR86-002-000,0,2025-10-18 13:12:50.196000+00:00,2025-10-18 13:15:16.462000+00:00,146.266,-2.3704129793510327,-0.008500589970501475,-0.10280648967551623,18.748495575221238,2.2725663716814157,5165.38790560472,1.4646253687315633,1.4974970501474927,96.34547197640119,1760793316,1760793299.0,17.42,17.3,74.9
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.377Z,GR86-036-98,0,2025-10-18 13:15:16.580000+00:00,GR86-036-98,98,2025-10-18 13:12:50.263000+00:00,2025-10-18 13:15:16.580000+00:00,146.317,-1.9379574970484061,-0.0007612160566706026,-0.0856245572609209,28.227033648170014,3.147874852420307,4361.643067846608,1.3622491145218418,1.4388296930342386,96.52014749262537,1760793316,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.083Z,GR86-033-46,0,2025-10-18 13:15:17.193000+00:00,GR86-033-46,46,2025-10-18 13:12:51.205000+00:00,2025-10-18 13:15:17.193000+00:00,145.988,-6.117622708456534,0.0038976936723832054,-0.06895328208160852,19.92211117681845,1.9441159077468952,5560.397928994083,0.7379745712596096,0.7679450029568303,96.78221893491124,1760793317,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.165Z,GR86-025-47,0,2025-10-18 13:15:17.676000+00:00,GR86-025-47,47,2025-10-18 13:12:51.653000+00:00,2025-10-18 13:15:17.676000+00:00,146.023,-5.176304023845008,-0.25037198211624445,0.1030140089418778,24.945064083457527,2.5645305514157974,4837.523099850969,1.1933845007451565,1.254521609538003,96.35407738095239,1760793317,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.197Z,GR86-063-113,0,2025-10-18 13:15:18.329000+00:00,GR86-063-113,113,2025-10-18 13:12:52.454000+00:00,2025-10-18 13:15:18.329000+00:00,145.875,-4.596729254996972,-0.007515445184736523,-0.10240036341611145,18.191320411871594,2.0669291338582676,5394.134441087614,0.9556783767413689,0.9808116293155663,96.44864946889227,1760793318,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.902Z,GR86-049-88,0,2025-10-18 13:15:19.193000+00:00,GR86-049-88,88,2025-10-18 13:12:52.928000+00:00,2025-10-18 13:15:19.193000+00:00,146.265,-1.0769207861822514,-0.005668254913639071,-0.11446902918403812,31.774865991661702,2.4967242406194163,4932.111607142857,2.342078618225134,2.4316721262656342,96.26283159463487,1760793319,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.145Z,GR86-047-21,0,2025-10-18 13:15:19.947000+00:00,GR86-047-21,21,2025-10-18 13:12:53.671000+00:00,2025-10-18 13:15:19.947000+00:00,146.276,-4.999190647482014,-0.016593525179856114,-0.12507673860911273,23.577703836930457,2.7550959232613907,4687.572713643179,1.5965482613908872,1.6476019184652277,95.97992492492492,1760793319,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.930Z,GR86-028-89,0,2025-10-18 13:15:21.272000+00:00,GR86-028-89,89,2025-10-18 13:12:54.841000+00:00,2025-10-18 13:15:21.272000+00:00,146.431,-4.805032563647129,-0.015141207815275311,-0.1111474245115453,30.813105387803432,2.9641799881586737,4477.635555555556,2.6844227353463586,2.745007400828893,96.43800295857989,1760793321,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.342Z,GR86-065-5,0,2025-10-18 13:15:21.439000+00:00,GR86-065-5,5,2025-10-18 13:12:55.323000+00:00,2025-10-18 13:15:21.439000+00:00,146.116,-8.397999393755683,-0.011046074568050925,-0.10563352531070022,30.485680509245224,2.338890572900879,5121.243939393939,2.742106698999697,2.6802864504395267,96.46210925644917,1760793321,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.887Z,GR86-040-3,0,2025-10-18 13:15:21.682000+00:00,GR86-040-3,3,2025-10-18 13:12:59.976000+00:00,2025-10-18 13:15:25.075000+00:00,145.099,-4.438683620044877,0.024136873597606582,-0.11770994764397905,29.279338818249812,2.9150336574420344,4609.922904191617,1.9223425579655946,1.9743141361256547,97.0288406881077,1760793321,1760793299.0,17.42,17.3,74.9
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.783Z,GR86-035-11,0,2025-10-18 13:15:24.256000+00:00,GR86-035-11,11,2025-10-18 13:12:58.604000+00:00,2025-10-18 13:15:24.256000+00:00,145.652,-5.331543026706231,-0.015928783382789316,-0.12977566765578635,25.91325222551929,2.7839762611275964,4719.968796433878,1.1034554896142432,1.1576810089020773,97.20393175074183,1760793324,1760793299.0,17.42,17.3,74.9
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:20.301Z,GR86-038-93,0,2025-10-18 13:15:24.272000+00:00,GR86-038-93,93,2025-10-18 13:12:58.944000+00:00,2025-10-18 13:15:24.272000+00:00,145.328,-5.873377010125075,0.2617644431209053,-0.14041899940440739,28.937456819535438,2.042287075640262,5451.0014880952385,1.9907936271590232,2.067038415723645,97.59994047619048,1760793324,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.172Z,GR86-030-18,0,2025-10-18 13:15:26.664000+00:00,GR86-030-18,18,2025-10-18 13:13:01.442000+00:00,2025-10-18 13:15:26.664000+00:00,145.222,-4.284179104477612,-0.009120298507462687,-0.1102868656716418,28.317373134328356,2.8140298507462687,4641.207462686567,1.8583731343283583,1.9101716417910448,97.15373134328358,1760793326,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:18.449Z,GR86-012-8,0,2025-10-18 13:15:28.063000+00:00,GR86-012-8,8,2025-10-18 13:13:03.449000+00:00,2025-10-18 13:15:28.063000+00:00,144.614,8.293307205306,-0.004382876092854989,-0.13401416943020802,32.37327705758215,2.312028941814893,5090.53544494721,1.888727766053663,1.9430117576123003,97.4875867269985,1760793328,1760793299.0,17.42,17.3,74.9
,15,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:16:19.502Z,GR86-057-57,0,2025-10-18 13:15:30.250000+00:00,GR86-057-57,57,2025-10-18 13:13:06.266000+00:00,2025-10-18 13:15:30.250000+00:00,143.984,-7.801653140967839,0.005398557258791704,-0.13276765855124736,31.62742711151187,2.634505560565074,4777.188253012048,1.6594514577697626,1.7291493838292757,97.80106766917294,1760793330,1760793299.0,17.42,17.3,74.9
,16,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.431Z,GR86-026-72,0,2025-10-18 13:17:28.972000+00:00,GR86-026-72,72,2025-10-18 13:15:13.734000+00:00,2025-10-18 13:17:28.972000+00:00,135.238,-8.309398976982097,0.003723465473145779,-0.12007352941176472,35.86325767263427,2.028772378516624,5820.85303514377,2.563275255754476,2.6424360613810745,103.90426517571885,1760793448,1760793424.0,17.52,17.5,74.77
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.737Z,GR86-022-13,0,2025-10-18 13:17:29.552000+00:00,GR86-022-13,13,2025-10-18 13:15:14.906000+00:00,2025-10-18 13:17:29.552000+00:00,134.646,-3.473883495145631,0.03145631067961165,-0.11104336569579289,36.70818770226537,2.711650485436893,5112.820388349514,3.034012944983819,3.1028883495145627,104.3998379254457,1760793449,1760793424.0,17.52,17.5,74.77
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.421Z,GR86-010-16,0,2025-10-18 13:17:29.254000+00:00,GR86-010-16,16,2025-10-18 13:15:14.037000+00:00,2025-10-18 13:17:29.254000+00:00,135.217,-6.040794108229267,0.013793467819404418,-0.12035254562920268,41.2205251360871,2.2100544348382964,5626.0704,3.36521613832853,3.4596733909702206,103.942352,1760793449,1760793424.0,17.52,17.5,74.77
,17,I_R07_2025-10-19,R1,kafka:gr-cup-raw,2025-10-18T13:17:34.456Z,GR86-016-55,0,2025-10-18 13:17:29.797000+00:00,GR86-016-55,55,2025-10-18 13:15:15.460000+00:00,2025-10-18 13:17:29.797000+00:00,134.337,-4.912109500805153,0.020427375201288244,-0.09023574879227053,44.344618357487924,2.185829307568438,5708.97423510467,3.6140064412238324,3.676636070853462,104.99536977491962,1760793449,1760793424.0,17.52,17.5,74.77
